series,country,year,key,value
Electricity,Panama,2002,Hydro,64
Electricity,Panama,2003,Hydro,50
Electricity,Panama,2004,Hydro,65
Electricity,Panama,2005,Hydro,63
Electricity,Panama,2006,Hydro,59
Electricity,Panama,2007,Hydro,57
Electricity,Panama,2008,Hydro,61
Electricity,Panama,2009,Hydro,56
Electricity,Panama,2010,Hydro,56
Electricity,Panama,2011,Hydro,52
Electricity,Panama,2012,Hydro,62
Electricity,Panama,2013,Hydro,57
Electricity,Panama,2014,Hydro,54
Electricity,Pakistan,1971,Hydro,48
Electricity,Pakistan,1972,Hydro,48
Electricity,Pakistan,1973,Hydro,51
Electricity,Pakistan,1974,Hydro,45
Electricity,Pakistan,1975,Hydro,43
Electricity,Pakistan,1976,Hydro,52
Electricity,Pakistan,1977,Hydro,47
Electricity,Pakistan,1978,Hydro,60
Electricity,Pakistan,1979,Hydro,58
Electricity,Pakistan,1980,Hydro,58
Electricity,Pakistan,1981,Hydro,56
Electricity,Pakistan,1982,Hydro,53
Electricity,Pakistan,1983,Hydro,57
Electricity,Pakistan,1984,Hydro,58
Electricity,Pakistan,1985,Hydro,53
Electricity,Pakistan,1986,Hydro,53
Electricity,Pakistan,1987,Hydro,53
Electricity,Pakistan,1988,Hydro,50
Electricity,Pakistan,1989,Hydro,49
Electricity,Pakistan,1990,Hydro,44
Electricity,Pakistan,1991,Hydro,44
Electricity,Pakistan,1992,Hydro,43
Electricity,Pakistan,1993,Hydro,38
Electricity,Pakistan,1994,Hydro,42
Electricity,Pakistan,1995,Hydro,40
Electricity,Pakistan,1996,Hydro,35
Electricity,Pakistan,1997,Hydro,35
Electricity,Pakistan,1998,Hydro,34
Electricity,Pakistan,1999,Hydro,29
Electricity,Pakistan,2000,Hydro,25
Electricity,Pakistan,2001,Hydro,26
Electricity,Pakistan,2002,Hydro,29
Electricity,Pakistan,2003,Hydro,33
Electricity,Pakistan,2004,Hydro,29
Electricity,Pakistan,2005,Hydro,32
Electricity,Pakistan,2006,Hydro,32
Electricity,Pakistan,2007,Hydro,30
Electricity,Pakistan,2008,Hydro,30
Electricity,Pakistan,2009,Hydro,29
Electricity,Pakistan,2010,Hydro,33
Electricity,Pakistan,2011,Hydro,29
Electricity,Pakistan,2012,Hydro,31
Electricity,Pakistan,2013,Hydro,30
Electricity,Pakistan,2014,Hydro,30
Electricity,Other small states,1971,Hydro,19
Electricity,Other small states,1972,Hydro,19
Electricity,Other small states,1973,Hydro,21
Electricity,Other small states,1974,Hydro,22
Electricity,Other small states,1975,Hydro,21
Electricity,Other small states,1976,Hydro,19
Electricity,Other small states,1977,Hydro,19
Electricity,Other small states,1978,Hydro,18
Electricity,Other small states,1979,Hydro,16
Electricity,Other small states,1980,Hydro,16
Electricity,Other small states,1981,Hydro,15
Electricity,Other small states,1982,Hydro,15
Electricity,Other small states,1983,Hydro,15
Electricity,Other small states,1984,Hydro,12
Electricity,Other small states,1985,Hydro,11
Electricity,Other small states,1986,Hydro,11
Electricity,Other small states,1987,Hydro,11
Electricity,Other small states,1988,Hydro,11
Electricity,Other small states,1989,Hydro,10
Electricity,Other small states,1990,Hydro,10
Electricity,Other small states,1991,Hydro,13
Electricity,Other small states,1992,Hydro,13
Electricity,Other small states,1993,Hydro,13
Electricity,Other small states,1994,Hydro,12
Electricity,Other small states,1995,Hydro,14
Electricity,Other small states,1996,Hydro,13
Electricity,Other small states,1997,Hydro,13
Electricity,Other small states,1998,Hydro,13
Electricity,Other small states,1999,Hydro,14
Electricity,Other small states,2000,Hydro,14
Electricity,Other small states,2001,Hydro,13
Electricity,Other small states,2002,Hydro,14
Electricity,Other small states,2003,Hydro,13
Electricity,Other small states,2004,Hydro,13
Electricity,Other small states,2005,Hydro,14
Electricity,Other small states,2006,Hydro,13
Electricity,Other small states,2007,Hydro,13
Electricity,Other small states,2008,Hydro,16
Electricity,Other small states,2009,Hydro,16
Electricity,Other small states,2010,Hydro,15
Electricity,Other small states,2011,Hydro,13
Electricity,Other small states,2012,Hydro,13
Electricity,Other small states,2013,Hydro,14
Electricity,Other small states,2014,Hydro,13
Electricity,Oman,1971,Hydro,0
Electricity,Oman,1972,Hydro,0
Electricity,Oman,1973,Hydro,0
Electricity,Oman,1974,Hydro,0
Electricity,Oman,1975,Hydro,0
Electricity,Oman,1976,Hydro,0
Electricity,Oman,1977,Hydro,0
Electricity,Oman,1978,Hydro,0
Electricity,Oman,1979,Hydro,0
Electricity,Oman,1980,Hydro,0
Electricity,Oman,1981,Hydro,0
Electricity,Oman,1982,Hydro,0
Electricity,Oman,1983,Hydro,0
Electricity,Oman,1984,Hydro,0
Electricity,Oman,1985,Hydro,0
Electricity,Oman,1986,Hydro,0
Electricity,Oman,1987,Hydro,0
Electricity,Oman,1988,Hydro,0
Electricity,Oman,1989,Hydro,0
Electricity,Oman,1990,Hydro,0
Electricity,Oman,1991,Hydro,0
Electricity,Oman,1992,Hydro,0
Electricity,Oman,1993,Hydro,0
Electricity,Oman,1994,Hydro,0
Electricity,Oman,1995,Hydro,0
Electricity,Oman,1996,Hydro,0
Electricity,Oman,1997,Hydro,0
Electricity,Oman,1998,Hydro,0
Electricity,Oman,1999,Hydro,0
Electricity,Oman,2000,Hydro,0
Electricity,Oman,2001,Hydro,0
Electricity,Oman,2002,Hydro,0
Electricity,Oman,2003,Hydro,0
Electricity,Oman,2004,Hydro,0
Electricity,Oman,2005,Hydro,0
Electricity,Oman,2006,Hydro,0
Electricity,Oman,2007,Hydro,0
Electricity,Oman,2008,Hydro,0
Electricity,Oman,2009,Hydro,0
Electricity,Oman,2010,Hydro,0
Electricity,Oman,2011,Hydro,0
Electricity,Oman,2012,Hydro,0
Electricity,Oman,2013,Hydro,0
Electricity,Oman,2014,Hydro,0
Electricity,OECD members,1971,Hydro,22
Electricity,OECD members,1972,Hydro,22
Electricity,OECD members,1973,Hydro,20
Electricity,OECD members,1974,Hydro,22
Electricity,OECD members,1975,Hydro,22
Electricity,OECD members,1976,Hydro,19
Electricity,OECD members,1977,Hydro,19
Electricity,OECD members,1978,Hydro,19
Electricity,OECD members,1979,Hydro,19
Electricity,OECD members,1980,Hydro,19
Electricity,OECD members,1981,Hydro,19
Electricity,OECD members,1982,Hydro,20
Electricity,OECD members,1983,Hydro,20
Electricity,OECD members,1984,Hydro,19
Electricity,OECD members,1985,Hydro,18
Electricity,OECD members,1986,Hydro,18
Electricity,OECD members,1987,Hydro,17
Electricity,OECD members,1988,Hydro,16
Electricity,OECD members,1989,Hydro,15
Electricity,OECD members,1990,Hydro,15
Electricity,OECD members,1991,Hydro,15
Electricity,OECD members,1992,Hydro,15
Electricity,OECD members,1993,Hydro,16
Electricity,OECD members,1994,Hydro,15
Electricity,OECD members,1995,Hydro,15
Electricity,OECD members,1996,Hydro,15
Electricity,OECD members,1997,Hydro,15
Electricity,OECD members,1998,Hydro,14
Electricity,OECD members,1999,Hydro,14
Electricity,OECD members,2000,Hydro,13
Electricity,OECD members,2001,Hydro,13
Electricity,OECD members,2002,Hydro,13
Electricity,OECD members,2003,Hydro,12
Electricity,OECD members,2004,Hydro,12
Electricity,OECD members,2005,Hydro,12
Electricity,OECD members,2006,Hydro,12
Electricity,OECD members,2007,Hydro,12
Electricity,OECD members,2008,Hydro,12
Electricity,OECD members,2009,Hydro,13
Electricity,OECD members,2010,Hydro,12
Electricity,OECD members,2011,Hydro,13
Electricity,OECD members,2012,Hydro,13
Electricity,OECD members,2013,Hydro,13
Electricity,OECD members,2014,Hydro,13
Electricity,New Zealand,1971,Hydro,84
Electricity,New Zealand,1972,Hydro,81
Electricity,New Zealand,1973,Hydro,77
Electricity,New Zealand,1974,Hydro,75
Electricity,New Zealand,1975,Hydro,82
Electricity,New Zealand,1976,Hydro,69
Electricity,New Zealand,1977,Hydro,66
Electricity,New Zealand,1978,Hydro,72
Electricity,New Zealand,1979,Hydro,84
Electricity,New Zealand,1980,Hydro,83
Electricity,New Zealand,1981,Hydro,83
Electricity,New Zealand,1982,Hydro,72
Electricity,New Zealand,1983,Hydro,76
Electricity,New Zealand,1984,Hydro,73
Electricity,New Zealand,1985,Hydro,71
Electricity,New Zealand,1986,Hydro,76
Electricity,New Zealand,1987,Hydro,75
Electricity,New Zealand,1988,Hydro,77
Electricity,New Zealand,1989,Hydro,70
Electricity,New Zealand,1990,Hydro,71
Electricity,New Zealand,1991,Hydro,68
Electricity,New Zealand,1992,Hydro,64
Electricity,New Zealand,1993,Hydro,68
Electricity,New Zealand,1994,Hydro,74
Electricity,New Zealand,1995,Hydro,76
Electricity,New Zealand,1996,Hydro,71
Electricity,New Zealand,1997,Hydro,62
Electricity,New Zealand,1998,Hydro,67
Electricity,New Zealand,1999,Hydro,60
Electricity,New Zealand,2000,Hydro,62
Electricity,New Zealand,2001,Hydro,54
Electricity,New Zealand,2002,Hydro,61
Electricity,New Zealand,2003,Hydro,57
Electricity,New Zealand,2004,Hydro,63
Electricity,New Zealand,2005,Hydro,54
Electricity,New Zealand,2006,Hydro,54
Electricity,New Zealand,2007,Hydro,54
Electricity,New Zealand,2008,Hydro,50
Electricity,New Zealand,2009,Hydro,55
Electricity,New Zealand,2010,Hydro,55
Electricity,New Zealand,2011,Hydro,56
Electricity,New Zealand,2012,Hydro,51
Electricity,New Zealand,2013,Hydro,53
Electricity,New Zealand,2014,Hydro,55
Electricity,Nepal,1971,Hydro,77
Electricity,Nepal,1972,Hydro,78
Electricity,Nepal,1973,Hydro,77
Electricity,Nepal,1974,Hydro,85
Electricity,Nepal,1975,Hydro,85
Electricity,Nepal,1976,Hydro,90
Electricity,Nepal,1977,Hydro,88
Electricity,Nepal,1978,Hydro,87
Electricity,Nepal,1979,Hydro,88
Electricity,Nepal,1980,Hydro,93
Electricity,Nepal,1981,Hydro,96
Electricity,Nepal,1982,Hydro,98
Electricity,Nepal,1983,Hydro,99
Electricity,Nepal,1984,Hydro,98
Electricity,Nepal,1985,Hydro,99
Electricity,Nepal,1986,Hydro,99
Electricity,Nepal,1987,Hydro,98
Electricity,Nepal,1988,Hydro,96
Electricity,Nepal,1989,Hydro,99
Electricity,Nepal,1990,Hydro,99
Electricity,Nepal,1991,Hydro,96
Electricity,Nepal,1992,Hydro,94
Electricity,Nepal,1993,Hydro,93
Electricity,Nepal,1994,Hydro,91
Electricity,Nepal,1995,Hydro,96
Electricity,Nepal,1996,Hydro,96
Electricity,Nepal,1997,Hydro,90
Electricity,Nepal,1998,Hydro,90
Electricity,Nepal,1999,Hydro,95
Electricity,Nepal,2000,Hydro,98
Electricity,Nepal,2001,Hydro,99
Electricity,Nepal,2002,Hydro,99
Electricity,Nepal,2003,Hydro,99
Electricity,Nepal,2004,Hydro,99
Electricity,Nepal,2005,Hydro,99
Electricity,Nepal,2006,Hydro,99
Electricity,Nepal,2007,Hydro,99
Electricity,Nepal,2008,Hydro,99
Electricity,Nepal,2009,Hydro,99
Electricity,Nepal,2010,Hydro,99
Electricity,Nepal,2011,Hydro,99
Electricity,Nepal,2012,Hydro,99
Electricity,Nepal,2013,Hydro,99
Electricity,Nepal,2014,Hydro,99
Electricity,Norway,1971,Hydro,99
Electricity,Norway,1972,Hydro,99
Electricity,Norway,1973,Hydro,99
Electricity,Norway,1974,Hydro,99
Electricity,Norway,1975,Hydro,99
Electricity,Norway,1976,Hydro,99
Electricity,Norway,1977,Hydro,99
Electricity,Norway,1978,Hydro,99
Electricity,Norway,1979,Hydro,99
Electricity,Norway,1980,Hydro,99
Electricity,Norway,1981,Hydro,99
Electricity,Norway,1982,Hydro,99
Electricity,Norway,1983,Hydro,99
Electricity,Norway,1984,Hydro,99
Electricity,Norway,1985,Hydro,99
Electricity,Norway,1986,Hydro,99
Electricity,Norway,1987,Hydro,99
Electricity,Norway,1988,Hydro,99
Electricity,Norway,1989,Hydro,99
Electricity,Norway,1990,Hydro,99
Electricity,Norway,1991,Hydro,99
Electricity,Norway,1992,Hydro,99
Electricity,Norway,1993,Hydro,99
Electricity,Norway,1994,Hydro,99
Electricity,Norway,1995,Hydro,99
Electricity,Norway,1996,Hydro,99
Electricity,Norway,1997,Hydro,99
Electricity,Norway,1998,Hydro,99
Electricity,Norway,1999,Hydro,99
Electricity,Norway,2000,Hydro,99
Electricity,Norway,2001,Hydro,99
Electricity,Norway,2002,Hydro,99
Electricity,Norway,2003,Hydro,98
Electricity,Norway,2004,Hydro,98
Electricity,Norway,2005,Hydro,98
Electricity,Norway,2006,Hydro,98
Electricity,Norway,2007,Hydro,98
Electricity,Norway,2008,Hydro,98
Electricity,Norway,2009,Hydro,95
Electricity,Norway,2010,Hydro,94
Electricity,Norway,2011,Hydro,95
Electricity,Norway,2012,Hydro,96
Electricity,Norway,2013,Hydro,96
Electricity,Norway,2014,Hydro,95
Electricity,Netherlands,1971,Hydro,0
Electricity,Netherlands,1972,Hydro,0
Electricity,Netherlands,1973,Hydro,0
Electricity,Netherlands,1974,Hydro,0
Electricity,Netherlands,1975,Hydro,0
Electricity,Netherlands,1976,Hydro,0
Electricity,Netherlands,1977,Hydro,0
Electricity,Netherlands,1978,Hydro,0
Electricity,Netherlands,1979,Hydro,0
Electricity,Netherlands,1980,Hydro,0
Electricity,Netherlands,1981,Hydro,0
Electricity,Netherlands,1982,Hydro,0
Electricity,Netherlands,1983,Hydro,0
Electricity,Netherlands,1984,Hydro,0
Electricity,Netherlands,1985,Hydro,0
Electricity,Netherlands,1986,Hydro,0
Electricity,Netherlands,1987,Hydro,0
Electricity,Netherlands,1988,Hydro,0
Electricity,Netherlands,1989,Hydro,0
Electricity,Netherlands,1990,Hydro,0
Electricity,Netherlands,1991,Hydro,0
Electricity,Netherlands,1992,Hydro,0
Electricity,Netherlands,1993,Hydro,0
Electricity,Netherlands,1994,Hydro,0
Electricity,Netherlands,1995,Hydro,0
Electricity,Netherlands,1996,Hydro,0
Electricity,Netherlands,1997,Hydro,0
Electricity,Netherlands,1998,Hydro,0
Electricity,Netherlands,1999,Hydro,0
Electricity,Netherlands,2000,Hydro,0
Electricity,Netherlands,2001,Hydro,0
Electricity,Netherlands,2002,Hydro,0
Electricity,Netherlands,2003,Hydro,0
Electricity,Netherlands,2004,Hydro,0
Electricity,Netherlands,2005,Hydro,0
Electricity,Netherlands,2006,Hydro,0
Electricity,Netherlands,2007,Hydro,0
Electricity,Netherlands,2008,Hydro,0
Electricity,Netherlands,2009,Hydro,0
Electricity,Netherlands,2010,Hydro,0
Electricity,Netherlands,2011,Hydro,0
Electricity,Netherlands,2012,Hydro,0
Electricity,Netherlands,2013,Hydro,0
Electricity,Netherlands,2014,Hydro,0
Electricity,Nicaragua,1971,Hydro,33
Electricity,Nicaragua,1972,Hydro,52
Electricity,Nicaragua,1973,Hydro,54
Electricity,Nicaragua,1974,Hydro,49
Electricity,Nicaragua,1975,Hydro,46
Electricity,Nicaragua,1976,Hydro,43
Electricity,Nicaragua,1977,Hydro,23
Electricity,Nicaragua,1978,Hydro,28
Electricity,Nicaragua,1979,Hydro,48
Electricity,Nicaragua,1980,Hydro,51
Electricity,Nicaragua,1981,Hydro,48
Electricity,Nicaragua,1982,Hydro,42
Electricity,Nicaragua,1983,Hydro,28
Electricity,Nicaragua,1984,Hydro,25
Electricity,Nicaragua,1985,Hydro,25
Electricity,Nicaragua,1986,Hydro,24
Electricity,Nicaragua,1987,Hydro,31
Electricity,Nicaragua,1988,Hydro,30
Electricity,Nicaragua,1989,Hydro,34
Electricity,Nicaragua,1990,Hydro,27
Electricity,Nicaragua,1991,Hydro,22
Electricity,Nicaragua,1992,Hydro,15
Electricity,Nicaragua,1993,Hydro,27
Electricity,Nicaragua,1994,Hydro,21
Electricity,Nicaragua,1995,Hydro,21
Electricity,Nicaragua,1996,Hydro,21
Electricity,Nicaragua,1997,Hydro,19
Electricity,Nicaragua,1998,Hydro,13
Electricity,Nicaragua,1999,Hydro,18
Electricity,Nicaragua,2000,Hydro,8
Electricity,Nicaragua,2001,Hydro,7
Electricity,Nicaragua,2002,Hydro,11
Electricity,Nicaragua,2003,Hydro,10
Electricity,Nicaragua,2004,Hydro,10
Electricity,Nicaragua,2005,Hydro,14
Electricity,Nicaragua,2006,Hydro,9
Electricity,Nicaragua,2007,Hydro,9
Electricity,Nicaragua,2008,Hydro,15
Electricity,Nicaragua,2009,Hydro,8
Electricity,Nicaragua,2010,Hydro,13
Electricity,Nicaragua,2011,Hydro,11
Electricity,Nicaragua,2012,Hydro,10
Electricity,Nicaragua,2013,Hydro,10
Electricity,Nicaragua,2014,Hydro,8
Electricity,Nigeria,1971,Hydro,83
Electricity,Nigeria,1972,Hydro,64
Electricity,Nigeria,1973,Hydro,70
Electricity,Nigeria,1974,Hydro,86
Electricity,Nigeria,1975,Hydro,69
Electricity,Nigeria,1976,Hydro,70
Electricity,Nigeria,1977,Hydro,61
Electricity,Nigeria,1978,Hydro,50
Electricity,Nigeria,1979,Hydro,52
Electricity,Nigeria,1980,Hydro,38
Electricity,Nigeria,1981,Hydro,30
Electricity,Nigeria,1982,Hydro,28
Electricity,Nigeria,1983,Hydro,22
Electricity,Nigeria,1984,Hydro,29
Electricity,Nigeria,1985,Hydro,30
Electricity,Nigeria,1986,Hydro,33
Electricity,Nigeria,1987,Hydro,29
Electricity,Nigeria,1988,Hydro,34
Electricity,Nigeria,1989,Hydro,32
Electricity,Nigeria,1990,Hydro,32
Electricity,Nigeria,1991,Hydro,41
Electricity,Nigeria,1992,Hydro,40
Electricity,Nigeria,1993,Hydro,38
Electricity,Nigeria,1994,Hydro,35
Electricity,Nigeria,1995,Hydro,34
Electricity,Nigeria,1996,Hydro,33
Electricity,Nigeria,1997,Hydro,34
Electricity,Nigeria,1998,Hydro,38
Electricity,Nigeria,1999,Hydro,38
Electricity,Nigeria,2000,Hydro,38
Electricity,Nigeria,2001,Hydro,38
Electricity,Nigeria,2002,Hydro,38
Electricity,Nigeria,2003,Hydro,36
Electricity,Nigeria,2004,Hydro,33
Electricity,Nigeria,2005,Hydro,33
Electricity,Nigeria,2006,Hydro,27
Electricity,Nigeria,2007,Hydro,27
Electricity,Nigeria,2008,Hydro,27
Electricity,Nigeria,2009,Hydro,22
Electricity,Nigeria,2010,Hydro,24
Electricity,Nigeria,2011,Hydro,21
Electricity,Nigeria,2012,Hydro,19
Electricity,Nigeria,2013,Hydro,18
Electricity,Nigeria,2014,Hydro,17
Electricity,North America,1971,Hydro,22
Electricity,North America,1972,Hydro,21
Electricity,North America,1973,Hydro,20
Electricity,North America,1974,Hydro,22
Electricity,North America,1975,Hydro,22
Electricity,North America,1976,Hydro,20
Electricity,North America,1977,Hydro,17
Electricity,North America,1978,Hydro,19
Electricity,North America,1979,Hydro,19
Electricity,North America,1980,Hydro,18
Electricity,North America,1981,Hydro,18
Electricity,North America,1982,Hydro,20
Electricity,North America,1983,Hydro,21
Electricity,North America,1984,Hydro,20
Electricity,North America,1985,Hydro,19
Electricity,North America,1986,Hydro,19
Electricity,North America,1987,Hydro,17
Electricity,North America,1988,Hydro,15
Electricity,North America,1989,Hydro,15
Electricity,North America,1990,Hydro,15
Electricity,North America,1991,Hydro,15
Electricity,North America,1992,Hydro,15
Electricity,North America,1993,Hydro,15
Electricity,North America,1994,Hydro,14
Electricity,North America,1995,Hydro,15
Electricity,North America,1996,Hydro,16
Electricity,North America,1997,Hydro,16
Electricity,North America,1998,Hydro,14
Electricity,North America,1999,Hydro,14
Electricity,North America,2000,Hydro,13
Electricity,North America,2001,Hydro,11
Electricity,North America,2002,Hydro,13
Electricity,North America,2003,Hydro,13
Electricity,North America,2004,Hydro,12
Electricity,North America,2005,Hydro,12
Electricity,North America,2006,Hydro,13
Electricity,North America,2007,Hydro,12
Electricity,North America,2008,Hydro,12
Electricity,North America,2009,Hydro,13
Electricity,North America,2010,Hydro,12
Electricity,North America,2011,Hydro,14
Electricity,North America,2012,Hydro,13
Electricity,North America,2013,Hydro,13
Electricity,North America,2014,Hydro,12
Electricity,Malaysia,1971,Hydro,27
Electricity,Malaysia,1972,Hydro,26
Electricity,Malaysia,1973,Hydro,23
Electricity,Malaysia,1974,Hydro,18
Electricity,Malaysia,1975,Hydro,17
Electricity,Malaysia,1976,Hydro,14
Electricity,Malaysia,1977,Hydro,10
Electricity,Malaysia,1978,Hydro,10
Electricity,Malaysia,1979,Hydro,11
Electricity,Malaysia,1980,Hydro,13
Electricity,Malaysia,1981,Hydro,14
Electricity,Malaysia,1982,Hydro,12
Electricity,Malaysia,1983,Hydro,13
Electricity,Malaysia,1984,Hydro,24
Electricity,Malaysia,1985,Hydro,24
Electricity,Malaysia,1986,Hydro,25
Electricity,Malaysia,1987,Hydro,28
Electricity,Malaysia,1988,Hydro,29
Electricity,Malaysia,1989,Hydro,24
Electricity,Malaysia,1990,Hydro,17
Electricity,Malaysia,1991,Hydro,16
Electricity,Malaysia,1992,Hydro,14
Electricity,Malaysia,1993,Hydro,14
Electricity,Malaysia,1994,Hydro,16
Electricity,Malaysia,1995,Hydro,13
Electricity,Malaysia,1996,Hydro,10
Electricity,Malaysia,1997,Hydro,6
Electricity,Malaysia,1998,Hydro,7
Electricity,Malaysia,1999,Hydro,11
Electricity,Malaysia,2000,Hydro,10
Electricity,Malaysia,2001,Hydro,9
Electricity,Malaysia,2002,Hydro,7
Electricity,Malaysia,2003,Hydro,6
Electricity,Malaysia,2004,Hydro,7
Electricity,Malaysia,2005,Hydro,6
Electricity,Malaysia,2006,Hydro,7
Electricity,Malaysia,2007,Hydro,6
Electricity,Malaysia,2008,Hydro,7
Electricity,Malaysia,2009,Hydro,5
Electricity,Malaysia,2010,Hydro,5
Electricity,Malaysia,2011,Hydro,5
